Node: 7,  Depth: 19,  Max-depth: 35,  Fringe-size: 506
Node: 4,  Depth: 37,  Max-depth: 40,  Fringe-size: 468
Node: 26,  Depth: 38,  Max-depth: 40,  Fringe-size: 455
Node: 20,  Depth: 24,  Max-depth: 40,  Fringe-size: 429
Node: 17,  Depth: 17,  Max-depth: 40,  Fringe-size: 441
Node: 19,  Depth: 18,  Max-depth: 40,  Fringe-size: 448
Node: 37,  Depth: 19,  Max-depth: 40,  Fringe-size: 450
Node: 17,  Depth: 17,  Max-depth: 40,  Fringe-size: 447
Node: 19,  Depth: 18,  Max-depth: 40,  Fringe-size: 453
Node: 37,  Depth: 19,  Max-depth: 40,  Fringe-size: 454
Node: 10,  Depth: 30,  Max-depth: 40,  Fringe-size: 451
Node: 36,  Depth: 29,  Max-depth: 40,  Fringe-size: 457
Node: 19,  Depth: 18,  Max-depth: 40,  Fringe-size: 422
Node: 10,  Depth: 37,  Max-depth: 40,  Fringe-size: 428
Node: 24,  Depth: 38,  Max-depth: 40,  Fringe-size: 418
Node: 1,  Depth: 29,  Max-depth: 40,  Fringe-size: 384
Node: 6,  Depth: 19,  Max-depth: 40,  Fringe-size: 389
Node: 30,  Depth: 20,  Max-depth: 40,  Fringe-size: 390
Node: 28,  Depth: 21,  Max-depth: 40,  Fringe-size: 388
Node: 25,  Depth: 35,  Max-depth: 40,  Fringe-size: 388
Node: 13,  Depth: 36,  Max-depth: 40,  Fringe-size: 395
Node: 5,  Depth: 36,  Max-depth: 40,  Fringe-size: 402
Node: 17,  Depth: 18,  Max-depth: 40,  Fringe-size: 401
Node: 19,  Depth: 19,  Max-depth: 40,  Fringe-size: 405
Node: 37,  Depth: 20,  Max-depth: 40,  Fringe-size: 404
Node: 6,  Depth: 21,  Max-depth: 40,  Fringe-size: 402
Node: 28,  Depth: 22,  Max-depth: 40,  Fringe-size: 403
Node: 40,  Depth: 30,  Max-depth: 40,  Fringe-size: 401
Node: 12,  Depth: 25,  Max-depth: 40,  Fringe-size: 406
Node: 32,  Depth: 35,  Max-depth: 40,  Fringe-size: 408
Node: 18,  Depth: 24,  Max-depth: 40,  Fringe-size: 409
Node: 17,  Depth: 15,  Max-depth: 40,  Fringe-size: 418
Node: 27,  Depth: 16,  Max-depth: 40,  Fringe-size: 424
Node: 19,  Depth: 17,  Max-depth: 40,  Fringe-size: 425
Node: 37,  Depth: 18,  Max-depth: 40,  Fringe-size: 428
Node: 40,  Depth: 28,  Max-depth: 40,  Fringe-size: 425
Node: 36,  Depth: 30,  Max-depth: 40,  Fringe-size: 417
Node: 32,  Depth: 35,  Max-depth: 40,  Fringe-size: 408
Node: 35,  Depth: 29,  Max-depth: 40,  Fringe-size: 412
Node: 45,  Depth: 30,  Max-depth: 40,  Fringe-size: 420
Node: 28,  Depth: 31,  Max-depth: 40,  Fringe-size: 416
Node: 20,  Depth: 24,  Max-depth: 40,  Fringe-size: 387
Node: 25,  Depth: 33,  Max-depth: 40,  Fringe-size: 400
Node: 40,  Depth: 28,  Max-depth: 40,  Fringe-size: 401
Node: 18,  Depth: 24,  Max-depth: 40,  Fringe-size: 402
Node: 5,  Depth: 37,  Max-depth: 40,  Fringe-size: 416
Node: 35,  Depth: 36,  Max-depth: 40,  Fringe-size: 397
Node: 45,  Depth: 37,  Max-depth: 40,  Fringe-size: 396
Node: 46,  Depth: 28,  Max-depth: 40,  Fringe-size: 391
Node: 25,  Depth: 26,  Max-depth: 40,  Fringe-size: 378
Node: 40,  Depth: 25,  Max-depth: 40,  Fringe-size: 384
Node: 32,  Depth: 36,  Max-depth: 40,  Fringe-size: 387
Node: 21,  Depth: 34,  Max-depth: 40,  Fringe-size: 390
Node: 33,  Depth: 28,  Max-depth: 40,  Fringe-size: 396
Node: 6,  Depth: 19,  Max-depth: 40,  Fringe-size: 406
Node: 30,  Depth: 20,  Max-depth: 40,  Fringe-size: 410
Node: 28,  Depth: 21,  Max-depth: 40,  Fringe-size: 410
Node: 7,  Depth: 22,  Max-depth: 40,  Fringe-size: 411
Node: 18,  Depth: 23,  Max-depth: 40,  Fringe-size: 409
Node: 44,  Depth: 24,  Max-depth: 40,  Fringe-size: 410
Node: 31,  Depth: 25,  Max-depth: 40,  Fringe-size: 409
Node: 38,  Depth: 26,  Max-depth: 40,  Fringe-size: 412
Node: 40,  Depth: 27,  Max-depth: 40,  Fringe-size: 405
Node: 4,  Depth: 31,  Max-depth: 40,  Fringe-size: 417
Node: 26,  Depth: 32,  Max-depth: 40,  Fringe-size: 424
Node: 18,  Depth: 30,  Max-depth: 40,  Fringe-size: 418
Node: 39,  Depth: 27,  Max-depth: 40,  Fringe-size: 415
Node: 33,  Depth: 24,  Max-depth: 40,  Fringe-size: 426
Node: 21,  Depth: 33,  Max-depth: 40,  Fringe-size: 441
Node: 11,  Depth: 30,  Max-depth: 40,  Fringe-size: 451
Node: 21,  Depth: 35,  Max-depth: 40,  Fringe-size: 461
Node: 46,  Depth: 26,  Max-depth: 40,  Fringe-size: 461
Node: 14,  Depth: 36,  Max-depth: 40,  Fringe-size: 466
Node: 10,  Depth: 31,  Max-depth: 40,  Fringe-size: 464
Node: 4,  Depth: 38,  Max-depth: 40,  Fringe-size: 469
Node: 26,  Depth: 39,  Max-depth: 40,  Fringe-size: 444
Node: 10,  Depth: 34,  Max-depth: 40,  Fringe-size: 438
Node: 15,  Depth: 28,  Max-depth: 40,  Fringe-size: 442
Node: 23,  Depth: 27,  Max-depth: 40,  Fringe-size: 441
Node: 41,  Depth: 31,  Max-depth: 40,  Fringe-size: 452
Node: 30,  Depth: 20,  Max-depth: 40,  Fringe-size: 459
Node: 6,  Depth: 21,  Max-depth: 40,  Fringe-size: 463
Node: 28,  Depth: 22,  Max-depth: 40,  Fringe-size: 464
Node: 7,  Depth: 23,  Max-depth: 40,  Fringe-size: 466
Node: 18,  Depth: 24,  Max-depth: 40,  Fringe-size: 467
Node: 44,  Depth: 25,  Max-depth: 40,  Fringe-size: 463
Node: 31,  Depth: 26,  Max-depth: 40,  Fringe-size: 463
Node: 38,  Depth: 27,  Max-depth: 40,  Fringe-size: 463
Node: 40,  Depth: 28,  Max-depth: 40,  Fringe-size: 461
Node: 30,  Depth: 20,  Max-depth: 40,  Fringe-size: 463
Node: 6,  Depth: 21,  Max-depth: 40,  Fringe-size: 466
Node: 28,  Depth: 22,  Max-depth: 40,  Fringe-size: 466
Node: 7,  Depth: 23,  Max-depth: 40,  Fringe-size: 467
Node: 18,  Depth: 24,  Max-depth: 40,  Fringe-size: 466
Node: 44,  Depth: 25,  Max-depth: 40,  Fringe-size: 467
Node: 31,  Depth: 26,  Max-depth: 40,  Fringe-size: 469
Node: 38,  Depth: 27,  Max-depth: 40,  Fringe-size: 470
Node: 15,  Depth: 28,  Max-depth: 40,  Fringe-size: 473
Node: 12,  Depth: 29,  Max-depth: 40,  Fringe-size: 476
Node: 46,  Depth: 28,  Max-depth: 40,  Fringe-size: 470
Node: 25,  Depth: 36,  Max-depth: 40,  Fringe-size: 468
Node: 14,  Depth: 37,  Max-depth: 40,  Fringe-size: 450
Node: 13,  Depth: 38,  Max-depth: 40,  Fringe-size: 443
Node: 25,  Depth: 36,  Max-depth: 40,  Fringe-size: 440
Node: 13,  Depth: 37,  Max-depth: 40,  Fringe-size: 444
Node: 36,  Depth: 31,  Max-depth: 40,  Fringe-size: 450
Node: 10,  Depth: 37,  Max-depth: 40,  Fringe-size: 431
Node: 38,  Depth: 27,  Max-depth: 40,  Fringe-size: 416
Node: 31,  Depth: 28,  Max-depth: 40,  Fringe-size: 427
Node: 4,  Depth: 39,  Max-depth: 40,  Fringe-size: 429
Node: 26,  Depth: 40,  Max-depth: 40,  Fringe-size: 418
Node: 7,  Depth: 31,  Max-depth: 41,  Fringe-size: 413
Node: 48,  Depth: 28,  Max-depth: 41,  Fringe-size: 426
Node: 11,  Depth: 28,  Max-depth: 41,  Fringe-size: 438
Node: 12,  Depth: 29,  Max-depth: 41,  Fringe-size: 445
Node: 15,  Depth: 30,  Max-depth: 41,  Fringe-size: 437
Node: 33,  Depth: 26,  Max-depth: 41,  Fringe-size: 423
Node: 43,  Depth: 14,  Max-depth: 41,  Fringe-size: 435
Node: 21,  Depth: 35,  Max-depth: 41,  Fringe-size: 445
Node: 29,  Depth: 35,  Max-depth: 41,  Fringe-size: 453
Node: 5,  Depth: 36,  Max-depth: 41,  Fringe-size: 448
Node: 46,  Depth: 29,  Max-depth: 41,  Fringe-size: 446
Node: 39,  Depth: 37,  Max-depth: 41,  Fringe-size: 447
Node: 11,  Depth: 30,  Max-depth: 41,  Fringe-size: 453
Node: 21,  Depth: 23,  Max-depth: 41,  Fringe-size: 456
Node: 9,  Depth: 27,  Max-depth: 41,  Fringe-size: 470
Node: 21,  Depth: 33,  Max-depth: 41,  Fringe-size: 457
Node: 40,  Depth: 30,  Max-depth: 41,  Fringe-size: 459
Node: 6,  Depth: 32,  Max-depth: 41,  Fringe-size: 463
Node: 37,  Depth: 33,  Max-depth: 41,  Fringe-size: 441
Node: 19,  Depth: 34,  Max-depth: 41,  Fringe-size: 452
Node: 30,  Depth: 32,  Max-depth: 41,  Fringe-size: 454
Node: 40,  Depth: 28,  Max-depth: 41,  Fringe-size: 459
Node: 11,  Depth: 31,  Max-depth: 41,  Fringe-size: 462
Node: 10,  Depth: 38,  Max-depth: 41,  Fringe-size: 455
Node: 7,  Depth: 31,  Max-depth: 41,  Fringe-size: 436
Node: 17,  Depth: 19,  Max-depth: 41,  Fringe-size: 444
Node: 43,  Depth: 15,  Max-depth: 41,  Fringe-size: 447
Node: 39,  Depth: 36,  Max-depth: 41,  Fringe-size: 452
Node: 25,  Depth: 37,  Max-depth: 41,  Fringe-size: 459
Node: 13,  Depth: 38,  Max-depth: 41,  Fringe-size: 459
Node: 36,  Depth: 24,  Max-depth: 41,  Fringe-size: 462
Node: 43,  Depth: 15,  Max-depth: 41,  Fringe-size: 470
Node: 28,  Depth: 31,  Max-depth: 41,  Fringe-size: 476
Node: 20,  Depth: 29,  Max-depth: 41,  Fringe-size: 481
Node: 27,  Depth: 15,  Max-depth: 41,  Fringe-size: 491
Node: 30,  Depth: 15,  Max-depth: 41,  Fringe-size: 496
Node: 44,  Depth: 29,  Max-depth: 41,  Fringe-size: 502
Node: 43,  Depth: 16,  Max-depth: 41,  Fringe-size: 505
Node: 35,  Depth: 29,  Max-depth: 41,  Fringe-size: 506
Node: 45,  Depth: 30,  Max-depth: 41,  Fringe-size: 516
Node: 46,  Depth: 24,  Max-depth: 41,  Fringe-size: 517
Node: 35,  Depth: 39,  Max-depth: 41,  Fringe-size: 524
Node: 45,  Depth: 40,  Max-depth: 41,  Fringe-size: 514
Node: 21,  Depth: 34,  Max-depth: 41,  Fringe-size: 504
Node: 25,  Depth: 37,  Max-depth: 41,  Fringe-size: 511
Node: 14,  Depth: 38,  Max-depth: 41,  Fringe-size: 511
Node: 13,  Depth: 39,  Max-depth: 41,  Fringe-size: 513
Node: 17,  Depth: 15,  Max-depth: 41,  Fringe-size: 513
Node: 27,  Depth: 16,  Max-depth: 41,  Fringe-size: 519
Node: 42,  Depth: 40,  Max-depth: 41,  Fringe-size: 519
Node: 32,  Depth: 39,  Max-depth: 41,  Fringe-size: 507
Node: 39,  Depth: 37,  Max-depth: 41,  Fringe-size: 486
Node: 27,  Depth: 35,  Max-depth: 41,  Fringe-size: 492
Node: 22,  Depth: 29,  Max-depth: 41,  Fringe-size: 477
Node: 16,  Depth: 30,  Max-depth: 41,  Fringe-size: 472
Node: 23,  Depth: 33,  Max-depth: 41,  Fringe-size: 472
Node: 38,  Depth: 28,  Max-depth: 41,  Fringe-size: 472
Node: 31,  Depth: 29,  Max-depth: 41,  Fringe-size: 483
Node: 36,  Depth: 24,  Max-depth: 41,  Fringe-size: 480
Node: 5,  Depth: 37,  Max-depth: 41,  Fringe-size: 494
Node: 18,  Depth: 30,  Max-depth: 41,  Fringe-size: 486
Node: 33,  Depth: 28,  Max-depth: 41,  Fringe-size: 475
Node: 21,  Depth: 35,  Max-depth: 41,  Fringe-size: 484
Node: 27,  Depth: 16,  Max-depth: 41,  Fringe-size: 488
Node: 10,  Depth: 37,  Max-depth: 41,  Fringe-size: 490
Node: 30,  Depth: 16,  Max-depth: 41,  Fringe-size: 496
Node: 4,  Depth: 31,  Max-depth: 41,  Fringe-size: 502
Node: 27,  Depth: 16,  Max-depth: 41,  Fringe-size: 510
Node: 10,  Depth: 38,  Max-depth: 41,  Fringe-size: 518
Node: 24,  Depth: 39,  Max-depth: 41,  Fringe-size: 516
Node: 42,  Depth: 40,  Max-depth: 41,  Fringe-size: 501
Node: 5,  Depth: 41,  Max-depth: 41,  Fringe-size: 497
Node: 48,  Depth: 42,  Max-depth: 42,  Fringe-size: 486
Node: 43,  Depth: 33,  Max-depth: 43,  Fringe-size: 473
Node: 30,  Depth: 16,  Max-depth: 43,  Fringe-size: 469
Node: 21,  Depth: 35,  Max-depth: 43,  Fringe-size: 480
Node: 4,  Depth: 31,  Max-depth: 43,  Fringe-size: 485
Node: 26,  Depth: 32,  Max-depth: 43,  Fringe-size: 493
Node: 42,  Depth: 33,  Max-depth: 43,  Fringe-size: 479
Node: 7,  Depth: 31,  Max-depth: 43,  Fringe-size: 453
Node: 36,  Depth: 24,  Max-depth: 43,  Fringe-size: 452
Node: 21,  Depth: 36,  Max-depth: 43,  Fringe-size: 465
Node: 42,  Depth: 41,  Max-depth: 43,  Fringe-size: 471
Node: 27,  Depth: 17,  Max-depth: 43,  Fringe-size: 467
Node: 17,  Depth: 16,  Max-depth: 43,  Fringe-size: 472
Node: 27,  Depth: 17,  Max-depth: 43,  Fringe-size: 475
Node: 21,  Depth: 36,  Max-depth: 43,  Fringe-size: 474
Node: 30,  Depth: 17,  Max-depth: 43,  Fringe-size: 480
Node: 17,  Depth: 36,  Max-depth: 43,  Fringe-size: 488
Node: 43,  Depth: 37,  Max-depth: 43,  Fringe-size: 494
Node: 30,  Depth: 38,  Max-depth: 43,  Fringe-size: 456
Node: 36,  Depth: 39,  Max-depth: 43,  Fringe-size: 403
Node: 46,  Depth: 40,  Max-depth: 43,  Fringe-size: 330
Node: 17,  Depth: 16,  Max-depth: 43,  Fringe-size: 323
Node: 27,  Depth: 17,  Max-depth: 43,  Fringe-size: 327
Node: 4,  Depth: 39,  Max-depth: 43,  Fringe-size: 326
Node: 26,  Depth: 40,  Max-depth: 43,  Fringe-size: 325
Node: 8,  Depth: 27,  Max-depth: 43,  Fringe-size: 322
Node: 22,  Depth: 29,  Max-depth: 43,  Fringe-size: 312
Node: 16,  Depth: 30,  Max-depth: 43,  Fringe-size: 313
Node: 33,  Depth: 29,  Max-depth: 43,  Fringe-size: 314
Node: 6,  Depth: 33,  Max-depth: 43,  Fringe-size: 317
Node: 33,  Depth: 29,  Max-depth: 43,  Fringe-size: 312
Node: 26,  Depth: 40,  Max-depth: 43,  Fringe-size: 317
Node: 4,  Depth: 41,  Max-depth: 43,  Fringe-size: 306
Node: 44,  Depth: 29,  Max-depth: 43,  Fringe-size: 301
Node: 10,  Depth: 39,  Max-depth: 43,  Fringe-size: 311
Node: 8,  Depth: 28,  Max-depth: 43,  Fringe-size: 316
Node: 33,  Depth: 41,  Max-depth: 43,  Fringe-size: 321
Node: 39,  Depth: 35,  Max-depth: 43,  Fringe-size: 302
Node: 39,  Depth: 36,  Max-depth: 43,  Fringe-size: 306
Node: 18,  Depth: 25,  Max-depth: 43,  Fringe-size: 311
Node: 27,  Depth: 34,  Max-depth: 43,  Fringe-size: 320
Node: 44,  Depth: 30,  Max-depth: 43,  Fringe-size: 318
Node: 18,  Depth: 30,  Max-depth: 43,  Fringe-size: 313
Node: 2,  Depth: 36,  Max-depth: 43,  Fringe-size: 320
Node: 35,  Depth: 31,  Max-depth: 43,  Fringe-size: 322
Node: 45,  Depth: 32,  Max-depth: 43,  Fringe-size: 330
Node: 23,  Depth: 26,  Max-depth: 43,  Fringe-size: 330
Node: 35,  Depth: 40,  Max-depth: 43,  Fringe-size: 336
Node: 45,  Depth: 41,  Max-depth: 43,  Fringe-size: 338
Node: 7,  Depth: 31,  Max-depth: 43,  Fringe-size: 329
Node: 10,  Depth: 40,  Max-depth: 43,  Fringe-size: 325
Node: 28,  Depth: 32,  Max-depth: 43,  Fringe-size: 324
Node: 40,  Depth: 28,  Max-depth: 43,  Fringe-size: 314
Node: 17,  Depth: 34,  Max-depth: 43,  Fringe-size: 322
Node: 27,  Depth: 35,  Max-depth: 43,  Fringe-size: 326
Node: 19,  Depth: 36,  Max-depth: 43,  Fringe-size: 324
Node: 37,  Depth: 37,  Max-depth: 43,  Fringe-size: 329
Node: 6,  Depth: 38,  Max-depth: 43,  Fringe-size: 314
Node: 37,  Depth: 34,  Max-depth: 43,  Fringe-size: 306
Node: 39,  Depth: 37,  Max-depth: 43,  Fringe-size: 311
Node: 28,  Depth: 32,  Max-depth: 43,  Fringe-size: 311
Node: 18,  Depth: 31,  Max-depth: 43,  Fringe-size: 318
Node: 21,  Depth: 36,  Max-depth: 43,  Fringe-size: 323
Node: 15,  Depth: 29,  Max-depth: 43,  Fringe-size: 324
Node: 40,  Depth: 29,  Max-depth: 43,  Fringe-size: 327
Node: 12,  Depth: 29,  Max-depth: 43,  Fringe-size: 319
Node: 38,  Depth: 29,  Max-depth: 43,  Fringe-size: 325
Node: 31,  Depth: 30,  Max-depth: 43,  Fringe-size: 328
Node: 44,  Depth: 31,  Max-depth: 43,  Fringe-size: 316
Node: 7,  Depth: 32,  Max-depth: 43,  Fringe-size: 317
Node: 35,  Depth: 41,  Max-depth: 43,  Fringe-size: 319
Node: 45,  Depth: 42,  Max-depth: 43,  Fringe-size: 320
Node: 17,  Depth: 18,  Max-depth: 43,  Fringe-size: 312
Node: 40,  Depth: 29,  Max-depth: 43,  Fringe-size: 313
Node: 21,  Depth: 36,  Max-depth: 43,  Fringe-size: 308
Node: 3,  Depth: 31,  Max-depth: 43,  Fringe-size: 310
Node: 20,  Depth: 30,  Max-depth: 43,  Fringe-size: 301
Node: 32,  Depth: 34,  Max-depth: 43,  Fringe-size: 299
Node: 15,  Depth: 30,  Max-depth: 43,  Fringe-size: 302
Node: 23,  Depth: 28,  Max-depth: 43,  Fringe-size: 303
Node: 28,  Depth: 25,  Max-depth: 43,  Fringe-size: 307
Node: 21,  Depth: 36,  Max-depth: 43,  Fringe-size: 316
Node: 18,  Depth: 32,  Max-depth: 43,  Fringe-size: 318
Node: 20,  Depth: 42,  Max-depth: 43,  Fringe-size: 314
Node: 39,  Depth: 36,  Max-depth: 43,  Fringe-size: 272
Node: 21,  Depth: 37,  Max-depth: 43,  Fringe-size: 273
Node: 41,  Depth: 31,  Max-depth: 43,  Fringe-size: 259
Node: 35,  Depth: 42,  Max-depth: 43,  Fringe-size: 264
Node: 45,  Depth: 43,  Max-depth: 43,  Fringe-size: 266
Node: 10,  Depth: 44,  Max-depth: 44,  Fringe-size: 262
Node: 24,  Depth: 45,  Max-depth: 45,  Fringe-size: 253
Node: 32,  Depth: 46,  Max-depth: 46,  Fringe-size: 239
Node: 21,  Depth: 47,  Max-depth: 47,  Fringe-size: 224

ans =

       10769


ans =

  49×1 cell array

    {'47'}
    {'21'}
    {'32'}
    {'24'}
    {'10'}
    {'45'}
    {'35'}
    {'4' }
    {'26'}
    {'42'}
    {'2' }
    {'29'}
    {'5' }
    {'48'}
    {'39'}
    {'13'}
    {'25'}
    {'14'}
    {'34'}
    {'41'}
    {'16'}
    {'22'}
    {'3' }
    {'23'}
    {'11'}
    {'12'}
    {'15'}
    {'40'}
    {'1' }
    {'8' }
    {'9' }
    {'38'}
    {'31'}
    {'44'}
    {'18'}
    {'7' }
    {'28'}
    {'6' }
    {'37'}
    {'19'}
    {'27'}
    {'17'}
    {'43'}
    {'30'}
    {'36'}
    {'46'}
    {'33'}
    {'20'}
    {'47'}

Node: 48,  Depth: 0,  Max-depth: 0,  Fringe-size: 1
Node: 32,  Depth: 1,  Max-depth: 1,  Fringe-size: 47
Node: 39,  Depth: 1,  Max-depth: 2,  Fringe-size: 91
Node: 32,  Depth: 2,  Max-depth: 2,  Fringe-size: 136
Node: 21,  Depth: 3,  Max-depth: 3,  Fringe-size: 69
Node: 47,  Depth: 4,  Max-depth: 4,  Fringe-size: 76
Node: 13,  Depth: 4,  Max-depth: 5,  Fringe-size: 87
Node: 13,  Depth: 5,  Max-depth: 5,  Fringe-size: 118
Node: 20,  Depth: 5,  Max-depth: 6,  Fringe-size: 141
Node: 39,  Depth: 2,  Max-depth: 6,  Fringe-size: 140
Node: 25,  Depth: 5,  Max-depth: 6,  Fringe-size: 156
Node: 33,  Depth: 6,  Max-depth: 6,  Fringe-size: 174
Node: 46,  Depth: 7,  Max-depth: 7,  Fringe-size: 154
Node: 25,  Depth: 6,  Max-depth: 8,  Fringe-size: 164
Node: 5,  Depth: 1,  Max-depth: 8,  Fringe-size: 160
Node: 29,  Depth: 1,  Max-depth: 8,  Fringe-size: 174
Node: 24,  Depth: 1,  Max-depth: 8,  Fringe-size: 186
Node: 14,  Depth: 6,  Max-depth: 8,  Fringe-size: 197
Node: 23,  Depth: 7,  Max-depth: 8,  Fringe-size: 194
Node: 11,  Depth: 5,  Max-depth: 8,  Fringe-size: 195
Node: 47,  Depth: 5,  Max-depth: 8,  Fringe-size: 226
Node: 14,  Depth: 7,  Max-depth: 8,  Fringe-size: 265
Node: 23,  Depth: 8,  Max-depth: 8,  Fringe-size: 267
Node: 11,  Depth: 9,  Max-depth: 9,  Fringe-size: 256
Node: 12,  Depth: 10,  Max-depth: 10,  Fringe-size: 214
Node: 42,  Depth: 1,  Max-depth: 11,  Fringe-size: 220
Node: 20,  Depth: 6,  Max-depth: 11,  Fringe-size: 229
Node: 25,  Depth: 3,  Max-depth: 11,  Fringe-size: 252
Node: 15,  Depth: 8,  Max-depth: 11,  Fringe-size: 266
Node: 33,  Depth: 7,  Max-depth: 11,  Fringe-size: 293
Node: 46,  Depth: 8,  Max-depth: 11,  Fringe-size: 324
Node: 13,  Depth: 3,  Max-depth: 11,  Fringe-size: 335
Node: 13,  Depth: 4,  Max-depth: 11,  Fringe-size: 351
Node: 29,  Depth: 2,  Max-depth: 11,  Fringe-size: 350
Node: 2,  Depth: 3,  Max-depth: 11,  Fringe-size: 351
Node: 42,  Depth: 4,  Max-depth: 11,  Fringe-size: 341
Node: 34,  Depth: 1,  Max-depth: 11,  Fringe-size: 338
Node: 24,  Depth: 3,  Max-depth: 11,  Fringe-size: 357
Node: 15,  Depth: 11,  Max-depth: 11,  Fringe-size: 366
Node: 25,  Depth: 4,  Max-depth: 12,  Fringe-size: 322
Node: 36,  Depth: 8,  Max-depth: 12,  Fringe-size: 323
Node: 14,  Depth: 4,  Max-depth: 12,  Fringe-size: 338
Node: 13,  Depth: 6,  Max-depth: 12,  Fringe-size: 351
Node: 40,  Depth: 12,  Max-depth: 12,  Fringe-size: 357
Node: 21,  Depth: 5,  Max-depth: 13,  Fringe-size: 306
Node: 47,  Depth: 6,  Max-depth: 13,  Fringe-size: 313
Node: 23,  Depth: 5,  Max-depth: 13,  Fringe-size: 331
Node: 13,  Depth: 5,  Max-depth: 13,  Fringe-size: 344
Node: 23,  Depth: 6,  Max-depth: 13,  Fringe-size: 356
Node: 14,  Depth: 2,  Max-depth: 13,  Fringe-size: 372
Node: 20,  Depth: 11,  Max-depth: 13,  Fringe-size: 386
Node: 14,  Depth: 5,  Max-depth: 13,  Fringe-size: 391
Node: 23,  Depth: 6,  Max-depth: 13,  Fringe-size: 383
Node: 21,  Depth: 6,  Max-depth: 13,  Fringe-size: 395
Node: 47,  Depth: 7,  Max-depth: 13,  Fringe-size: 395
Node: 3,  Depth: 2,  Max-depth: 13,  Fringe-size: 395
Node: 20,  Depth: 7,  Max-depth: 13,  Fringe-size: 413
Node: 14,  Depth: 5,  Max-depth: 13,  Fringe-size: 444
Node: 23,  Depth: 6,  Max-depth: 13,  Fringe-size: 449
Node: 25,  Depth: 7,  Max-depth: 13,  Fringe-size: 462
Node: 33,  Depth: 12,  Max-depth: 13,  Fringe-size: 415
Node: 46,  Depth: 13,  Max-depth: 13,  Fringe-size: 391
Node: 15,  Depth: 14,  Max-depth: 14,  Fringe-size: 378
Node: 40,  Depth: 15,  Max-depth: 15,  Fringe-size: 368
Node: 18,  Depth: 9,  Max-depth: 16,  Fringe-size: 366
Node: 20,  Depth: 8,  Max-depth: 16,  Fringe-size: 384
Node: 33,  Depth: 8,  Max-depth: 16,  Fringe-size: 412
Node: 46,  Depth: 9,  Max-depth: 16,  Fringe-size: 443
Node: 7,  Depth: 9,  Max-depth: 16,  Fringe-size: 437
Node: 44,  Depth: 8,  Max-depth: 16,  Fringe-size: 465
Node: 33,  Depth: 9,  Max-depth: 16,  Fringe-size: 497
Node: 46,  Depth: 10,  Max-depth: 16,  Fringe-size: 507
Node: 25,  Depth: 3,  Max-depth: 16,  Fringe-size: 480
Node: 13,  Depth: 4,  Max-depth: 16,  Fringe-size: 495
Node: 23,  Depth: 5,  Max-depth: 16,  Fringe-size: 507
Node: 13,  Depth: 6,  Max-depth: 16,  Fringe-size: 519
Node: 21,  Depth: 7,  Max-depth: 16,  Fringe-size: 511
Node: 47,  Depth: 8,  Max-depth: 16,  Fringe-size: 525
Node: 11,  Depth: 9,  Max-depth: 16,  Fringe-size: 540
Node: 12,  Depth: 10,  Max-depth: 16,  Fringe-size: 535
Node: 36,  Depth: 9,  Max-depth: 16,  Fringe-size: 517
Node: 14,  Depth: 8,  Max-depth: 16,  Fringe-size: 536
Node: 23,  Depth: 9,  Max-depth: 16,  Fringe-size: 517
Node: 10,  Depth: 2,  Max-depth: 16,  Fringe-size: 513
Node: 41,  Depth: 2,  Max-depth: 16,  Fringe-size: 527
Node: 16,  Depth: 3,  Max-depth: 16,  Fringe-size: 545
Node: 31,  Depth: 8,  Max-depth: 16,  Fringe-size: 558
Node: 24,  Depth: 2,  Max-depth: 16,  Fringe-size: 587
Node: 20,  Depth: 9,  Max-depth: 16,  Fringe-size: 605
Node: 28,  Depth: 9,  Max-depth: 16,  Fringe-size: 604
Node: 47,  Depth: 8,  Max-depth: 16,  Fringe-size: 631
Node: 11,  Depth: 9,  Max-depth: 16,  Fringe-size: 657
Node: 12,  Depth: 10,  Max-depth: 16,  Fringe-size: 675
Node: 33,  Depth: 10,  Max-depth: 16,  Fringe-size: 624
Node: 46,  Depth: 11,  Max-depth: 16,  Fringe-size: 641
Node: 18,  Depth: 9,  Max-depth: 16,  Fringe-size: 618
Node: 22,  Depth: 4,  Max-depth: 16,  Fringe-size: 648
Node: 3,  Depth: 5,  Max-depth: 16,  Fringe-size: 655
Node: 18,  Depth: 10,  Max-depth: 16,  Fringe-size: 650
Node: 3,  Depth: 8,  Max-depth: 16,  Fringe-size: 665
Node: 34,  Depth: 3,  Max-depth: 16,  Fringe-size: 692
Node: 4,  Depth: 4,  Max-depth: 16,  Fringe-size: 704
Node: 26,  Depth: 5,  Max-depth: 16,  Fringe-size: 706
Node: 7,  Depth: 10,  Max-depth: 16,  Fringe-size: 691
Node: 33,  Depth: 12,  Max-depth: 16,  Fringe-size: 695
Node: 3,  Depth: 9,  Max-depth: 16,  Fringe-size: 658
Node: 20,  Depth: 9,  Max-depth: 16,  Fringe-size: 682
Node: 9,  Depth: 13,  Max-depth: 16,  Fringe-size: 713
Node: 7,  Depth: 9,  Max-depth: 16,  Fringe-size: 676
Node: 7,  Depth: 10,  Max-depth: 16,  Fringe-size: 710
Node: 13,  Depth: 6,  Max-depth: 16,  Fringe-size: 731
Node: 44,  Depth: 9,  Max-depth: 16,  Fringe-size: 741
Node: 36,  Depth: 9,  Max-depth: 16,  Fringe-size: 773
